PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Pardos, Marta; Perez, Susana; Calama, Rafael; Alonso, Rafael; Lexer, Manfred J.								Ecosystem service provision, management systems and climate change in Valsain forest, central Spain								REGIONAL ENVIRONMENTAL CHANGE				17	1			17	32					JAN 2017	2017																			
J	Miranda, Alejandro; Altamirano, Adison; Cayuela, Luis; Lara, Antonio; Gonzalez, Mauro								Native forest loss in the Chilean biodiversity hotspot: revealing the evidence								REGIONAL ENVIRONMENTAL CHANGE				17	1			285	297					JAN 2017	2017																			
J	Epifani, Ilenia; Nicolini, Rosella								Modelling population density over time: how spatial distance matters								REGIONAL STUDIES				51	4			602	615					2017	2017																			
J	Kendrick, Kobin H.; Holler, Judith								Gaze Direction Signals Response Preference in Conversation								RESEARCH ON LANGUAGE AND SOCIAL INTERACTION				50	1			12	32					JAN-MAR 2017	2017																			
J	Homke, Paul; Holler, Judith; Levinson, Stephen C.								Eye Blinking as Addressee Feedback in Face-To-Face Conversation								RESEARCH ON LANGUAGE AND SOCIAL INTERACTION				50	1			54	70					JAN-MAR 2017	2017																			
J	Rigon, Jessica; Burro, Roberto; Guariglia, Cecilia; Maini, Manuela; Marin, Dario; Ciurli, Paola; Bivona, Umberto; Formisano, Rita								Self-awareness rehabilitation after Traumatic Brain Injury: A pilot study to compare two group therapies								RESTORATIVE NEUROLOGY AND NEUROSCIENCE				35	1			115	127					2017	2017																			
J	Possolo, Antonio; Iyer, Hari K.								Invited Article: Concepts and tools for the evaluation of measurement uncertainty								REVIEW OF SCIENTIFIC INSTRUMENTS				88	1					011301				JAN 2017	2017																			
J	De Medeiros, Bruno Augusto Souza; Barghini, Alessandro; Vanin, Sergio Antonio								Streetlights attract a broad array of beetle species								REVISTA BRASILEIRA DE ENTOMOLOGIA				61	1			74	79					JAN-MAR 2017	2017																			
J	dos Santos, Carlos Magno; Camargo, Roberto da Silva; Brugger, Mariana; Forti, Luiz Carlos; Santos Lopes, Juliane Floriano								Effect of the presence of brood and fungus on the nest architecture and digging activity of Acromyrmex subterraneus Forel (Hymenoptera, Formicidae)								REVISTA BRASILEIRA DE ENTOMOLOGIA				61	1			80	85					JAN-MAR 2017	2017																			
J	Heimonen, Kaisa; Valtonen, Anu; Kontunen-Soppela, Sari; Keski-Saari, Sarita; Rousi, Matti; Oksanen, Elina; Roininen, Heikki								Susceptibility of silver birch (Betula pendula) to herbivorous insects is associated with the size and phenology of birch - implications for climate warming								SCANDINAVIAN JOURNAL OF FOREST RESEARCH				32	2			95	104					2017	2017																			
J	Galarza, Christian E.; Lachos, Victor H.; Bandyopadhyay, Dipankar								Quantile regression in linear mixed models: a stochastic approximation EM approach								STATISTICS AND ITS INTERFACE				10	3			471	482					2017	2017																			
