PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Rose, Thomas; Telouk, Philippe; Klein, Sabine; Marschall, Horst R.								Questioning Fe isotopes as a provenance tool: Insights from bog iron ores and alternative applications in archeometry								JOURNAL OF ARCHAEOLOGICAL SCIENCE				101				52	62		10.1016/j.jas.2018.11.005			JAN 2019	2019										0							WOS:000456639000005		
J	Luc Doyon								On the shape of things: A geometric morphometrics approach to investigate Aurignacian group membership								JOURNAL OF ARCHAEOLOGICAL SCIENCE				101				99	114		10.1016/j.jas.2018.11.009			JAN 2019	2019										0							WOS:000456639000009		
J	Chuang, Richard; Bonhomme, Vincent								Rethinking the dental morphological differences between domestic equids								JOURNAL OF ARCHAEOLOGICAL SCIENCE				101				140	148		10.1016/j.jas.2018.02.020			JAN 2019	2019										0							WOS:000456639000013		
J	Selden, Robert Z., Jr.								Ceramic morphological organisation in the Southern Caddo Area: The Clarence H. Webb collections								JOURNAL OF CULTURAL HERITAGE				35				41	55		10.1016/j.culher.2018.07.002			JAN-FEB 2019	2019										1							WOS:000457700400004		
J	Price, Max D.; Evin, Allowen								Long-term morphological changes and evolving human-pig relations in the northern Fertile Crescent from 11,000 to 2000cal. bc								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				11	1			237	251		10.1007/s12520-017-0536-z			JAN 2019	2019										1							WOS:000454629900013		
J	Germinario, Chiara; Cultrone, Giuseppe; Cavassa, Laetitia; De Bonis, Alberto; Izzo, Francesco; Langella, Alessio; Mercurio, Mariano; Morra, Vincenzo; Munzi, Priscilla; Grifa, Celestino								Local production and imitations of Late Roman pottery from a well in the Roman necropolis of Cuma in Naples, Italy								GEOARCHAEOLOGY-AN INTERNATIONAL JOURNAL				34	1			62	79		10.1002/gea.21703			JAN 2019	2019										1							WOS:000452762900005		
J	Robinson, Joshua R.; Wadley, Lyn								Stable isotope evidence for (mostly) stable local environments during the South African Middle Stone Age from Sibudu, KwaZulu-Natal								JOURNAL OF ARCHAEOLOGICAL SCIENCE				100				32	44		10.1016/j.jas.2018.10.002			DEC 2018	2018										1							WOS:000452580000003		
J	Bongers, Jacob L.; O'Shea, Colleen; Farahani, Alan								Communities of weavers: A methodology for analyzing textile and cloth production								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				22				223	236		10.1016/j.jasrep.2018.09.025			DEC 2018	2018										0							WOS:000450685000021		
J	Meister, Julia; Rettig, Robert; Schuett, Brigitta								Ancient runoff agriculture at Early Bronze Age Jawa (Jordan): Water availability, efficiency and food supply capacity								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				22				359	371		10.1016/j.jasrep.2016.06.033			DEC 2018	2018										1							WOS:000450685000033		
J	Comay, Orr; Dayan, Tamar								From micromammals to paleoenvironments								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				10	8			2159	2171		10.1007/s12520-018-0608-8			DEC 2018	2018										1							WOS:000450501700022		
J	Mazow, Laura B.; Mitra, Siddhartha; Kimmel, David G.; Grieve, Susanne								Extraction and analysis of total lipids in late Iron Age Bath-shaped basins from the Levant as a means of assessing vessel function								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				22				193	201		10.1016/j.jasrep.2018.09.015			DEC 2018	2018										0							WOS:000450685000018		
J	Duval, Colin; Cucchi, Thomas; Horard-Herbin, Marie-Pierre; Lepetz, Sebastien								The development of new husbandry and economic models in Gaul between the Iron Age and the Roman Period: New insights from pig bones and teeth morphometrics								JOURNAL OF ARCHAEOLOGICAL SCIENCE				99				10	18		10.1016/j.jas.2018.08.016			NOV 2018	2018										1							WOS:000450381000002		
J	Timpson, Adrian; Gillis, Rosalind E.; Manning, Katie; Thomas, Mark G.								Modelling caprine age-at-death profiles using the Gamma distribution								JOURNAL OF ARCHAEOLOGICAL SCIENCE				99				19	26		10.1016/j.jas.2018.08.015			NOV 2018	2018										1							WOS:000450381000003		
J	Garcia Puchol, Oreto; Diez Castillo, Agustin; Pardo-Gordo, Salvador								New insights into the neolithisation process in southwest Europe according to spatial density analysis from calibrated radiocarbon dates								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				10	7			1807	1820		10.1007/s12520-017-0498-1			OCT 2018	2018										3							WOS:000443832000017		
J	Bopp-Ito, Miki; Cucchi, Thomas; Evin, Allowen; Stopp, Barbara; Schibler, Jorg								Phenotypic diversity in Bronze Age pigs from the Alpine and Central Plateau regions of Switzerland								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				21				38	46		10.1016/j.jasrep.2018.07.002			OCT 2018	2018										1							WOS:000449797000005		
J	Muller, Antoine; Clarkson, Chris; Baird, Douglas; Fairbairn, Andrew								Reduction intensity of backed blades: Blank consumption, regularity and efficiency at the early Neolithic site of Boncuklu, Turkey								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				21				721	732		10.1016/j.jasrep.2018.08.042			OCT 2018	2018										0							WOS:000449797000065		
J	Herzog, Nicole M.; Louderback, Lisbeth A.; Pavlik, Bruce M.								Effects of cultivation on tuber and starch granule morphometrics of Solanum jamesii and implications for interpretation of the archaeological record								JOURNAL OF ARCHAEOLOGICAL SCIENCE				98				1	6		10.1016/j.jas.2018.07.014			OCT 2018	2018										0							WOS:000447111700001		
J	Slack, Michael Jon; Law, Wallace Boone; Gliganic, Luke Andrew								Pleistocene settlement of the eastern Hamersley Plateau: A regional study of 22 rock-shelter sites								ARCHAEOLOGY IN OCEANIA				53	3			191	204		10.1002/arco.5163			OCT 2018	2018										0							WOS:000446425500005		
